,功率
19546,1558.3
19547,1498.9
19548,1394.7
19549,901.7
19550,1562.5
19551,972.9
19552,1557.7
19553,1557.5
19554,1546.9
19555,1539.1
19556,1413.8
19557,1182.4
19558,1335.9
19559,1229.6
19560,1560.0
19561,1456.6
19562,1008.9
19563,813.7
19564,1070.2
19565,1238.7
19566,1029.1
19567,1267.3
19568,1358.3
19569,850.6
19570,1090.0
19571,1551.6
19572,693.4
19573,1162.8
19574,1531.1
19575,1551.0
19576,1533.9
19577,1557.0
19578,1540.0
19579,1559.4
19580,1558.3
19581,1331.5
19582,1260.1
19583,1162.8
19584,999.9
19585,1369.4
19586,1097.4
19587,1367.3
19588,1548.0
19589,1565.9
19590,1545.3
19591,1450.7
19592,1215.1
19593,1545.5
19594,1075.9
19595,1554.3
19596,1547.8
19597,1561.1
19598,1549.9
19599,1543.4
19600,1314.5
19601,1347.1
19602,1000.9
19603,1563.8
19604,1541.9
19605,1402.3
19606,1542.7
19607,1302.3
19608,1291.9
19609,831.2
19610,1361.0
19611,1538.5
19612,1086.8
19613,1253.0
19614,1550.3
19615,1551.4
19616,1552.8
19617,933.1
19618,1558.1
19619,1552.8
19620,1363.3
19621,1176.7
19622,1315.5
19623,1321.2
19624,1523.1
19625,1453.5
19626,1244.5
19627,1564.2
19628,1541.0
19629,1308.8
19630,1079.7
19631,1555.0
19632,1559.2
19633,1543.1
19634,1083.7
19635,1553.1
19636,1560.4
19637,1539.8
19638,1542.7
19639,1566.7
19640,1564.4
19641,1551.2
19642,1532.8
19643,1547.2
19644,1565.1
19645,1557.0
19646,1551.4
19647,1557.7
19648,1548.2
19649,1541.5
19650,1553.1
19651,1554.5
19652,1564.4
19653,1551.0
19654,1550.9
19655,1547.2
19656,1553.3
19657,1131.2
19658,1548.8
19659,1542.9
19660,892.7
19661,899.0
19662,858.6
19663,757.0
19664,986.2
19665,613.4
19666,568.8
19667,668.4
19668,819.8
19669,1342.1
19670,943.4
19671,896.7
19672,1059.4
19673,937.3
19674,675.8
19675,589.8
19676,738.1
19677,665.7
19678,443.5
19679,624.6
19680,274.4
19681,683.8
19682,675.6
19683,923.0
19684,530.5
19685,432.1
19686,985.3
19687,978.2
19688,911.8
19689,840.4
19690,801.7
19691,649.2
19692,468.1
19693,540.4
19694,583.3
19695,866.8
19696,711.4
19697,436.3
19698,276.7
19699,247.9
19700,396.9
19701,438.6
19702,477.2
19703,929.5
19704,991.9
19705,835.6
19706,894.3
19707,604.6
19708,607.7
19709,653.6
19710,930.6
19711,702.7
19712,459.9
19713,561.0
19714,632.4
19715,460.5
19716,320.3
19717,341.3
19718,705.0
19719,509.2
19720,332.5
19721,260.5
19722,178.1
19723,347.3
19724,325.3
19725,560.8
19726,414.9
19727,1097.3
19728,815.8
19729,744.4
19730,506.0
19731,336.3
19732,241.1
19733,285.1
19734,395.9
19735,495.7
19736,501.2
19737,448.7
19738,543.1
19739,412.7
19740,409.8
19741,425.4
19742,504.8
19743,378.2
19744,533.8
19745,633.6
19746,762.3
19747,660.0
19748,790.5
19749,665.6
19750,501.8
19751,560.2
19752,588.8
19753,586.7
19754,517.8
19755,420.3
19756,521.4
19757,690.1
19758,572.4
19759,459.3
19760,397.8
19761,489.6
19762,493.2
19763,299.2
19764,432.3
19765,506.0
19766,447.3
19767,334.8
19768,354.8
19769,390.4
19770,369.8
19771,420.8
19772,356.7
19773,433.8
19774,327.5
19775,426.6
19776,342.6
19777,319.2
19778,391.3
19779,379.7
19780,411.5
19781,351.2
19782,387.7
19783,451.1
19784,364.7
19785,321.6
19786,317.3
19787,344.9
19788,295.4
19789,237.1
19790,344.1
19791,172.9
19792,294.6
19793,222.6
19794,275.9
19795,350.6
19796,298.8
19797,506.0
19798,256.3
19799,445.6
19800,357.6
19801,421.8
19802,373.6
19803,492.3
19804,408.9
19805,577.4
19806,521.8
19807,384.7
19808,422.6
19809,381.4
19810,291.2
19811,329.6
19812,182.2
19813,390.8
19814,326.0
19815,601.9
19816,962.6
19817,423.5
19818,585.8
19819,458.0
19820,482.5
19821,559.3
19822,437.4
19823,651.5
19824,751.1
19825,349.4
19826,542.3
19827,445.6
19828,510.5
19829,696.4
19830,353.4
19831,322.4
19832,589.8
19833,735.4
19834,385.4
19835,596.6
19836,766.1
19837,650.1
19838,808.9
19839,546.7
19840,373.4
19841,721.9
19842,470.7
19843,303.9
19844,539.3
19845,410.8
19846,308.3
19847,772.4
19848,644.6
19849,411.3
19850,382.2
19851,384.9
19852,611.3
19853,404.9
19854,303.9
19855,270.0
19856,230.0
19857,166.4
19858,201.1
19859,198.2
19860,252.1
19861,158.6
19862,311.9
19863,359.3
19864,331.7
19865,239.0
19866,327.0
19867,240.9
19868,273.8
19869,221.1
19870,344.3
19871,287.0
19872,230.4
19873,95.0
19874,120.2
19875,313.1
19876,247.6
19877,97.5
19878,223.2
19879,118.6
19880,156.9
19881,224.7
19882,190.4
19883,245.1
19884,193.3
19885,144.2
19886,175.6
19887,181.9
19888,214.4
19889,197.5
19890,220.3
19891,154.1
19892,142.4
19893,274.6
19894,357.2
19895,197.7
19896,401.2
19897,450.7
19898,169.5
19899,245.1
19900,328.1
19901,230.2
19902,283.5
19903,371.3
19904,438.8
19905,344.1
19906,289.6
19907,430.2
19908,311.0
19909,210.8
19910,305.6
19911,256.9
19912,271.7
19913,128.7
19914,377.8
19915,198.2
19916,245.5
19917,115.6
19918,182.6
19919,174.8
19920,144.3
19921,318.6
19922,184.7
19923,177.1
19924,276.5
19925,208.9
19926,123.8
19927,237.5
19928,167.4
19929,205.5
19930,306.8
19931,243.8
19932,193.9
19933,239.9
19934,211.8
19935,172.1
19936,209.9
19937,223.9
19938,144.2
19939,172.5
19940,198.2
19941,225.1
19942,283.7
19943,204.3
19944,438.8
19945,303.7
19946,298.8
19947,358.4
19948,315.0
19949,618.5
19950,495.3
19951,478.4
19952,297.3
19953,503.7
19954,648.2
19955,413.2
19956,375.7
19957,417.2
19958,533.6
19959,517.8
19960,467.1
19961,295.0
19962,550.7
19963,538.5
19964,555.1
19965,503.1
19966,383.5
19967,481.6
19968,496.1
19969,610.3
19970,512.6
19971,380.1
19972,430.4
19973,378.0
19974,377.4
19975,583.7
19976,262.4
19977,383.9
19978,417.8
19979,338.6
19980,275.0
19981,228.1
19982,394.2
19983,278.4
19984,322.2
19985,123.4
19986,294.4
19987,210.0
19988,258.0
19989,250.2
19990,243.0
19991,267.4
19992,207.6
19993,250.8
19994,294.2
19995,215.9
19996,286.6
19997,198.4
19998,366.6
19999,335.5
20000,299.5
20001,302.6
20002,434.9
20003,337.8
20004,480.6
20005,469.4
20006,576.8
20007,558.3
20008,475.5
20009,484.6
20010,579.5
20011,389.4
20012,375.1
20013,505.6
20014,377.8
20015,473.0
20016,452.7
20017,399.7
20018,473.4
20019,381.6
20020,468.6
20021,417.6
20022,439.1
20023,386.6
20024,345.4
20025,407.1
20026,432.5
20027,254.4
20028,422.8
20029,339.3
20030,175.2
20031,227.9
20032,420.7
20033,263.2
20034,399.5
20035,461.2
20036,111.0
20037,263.7
20038,186.2
20039,67.2
20040,32.4
20041,116.9
20042,149.3
20043,94.1
20044,182.8
20045,63.2
20046,248.3
20047,141.1
20048,184.1
20049,261.8
20050,356.3
20051,369.8
20052,434.2
20053,350.4
20054,214.6
20055,284.1
20056,252.3
20057,250.4
20058,179.0
20059,178.8
20060,215.8
20061,195.4
20062,219.9
20063,203.6
20064,210.2
20065,239.2
20066,215.9
20067,296.9
20068,250.0
20069,240.9
20070,254.6
20071,300.7
20072,247.7
20073,299.5
20074,294.2
20075,256.5
20076,201.1
20077,343.5
20078,284.3
20079,277.6
20080,327.9
20081,304.5
20082,312.9
20083,320.9
20084,335.0
20085,325.4
20086,251.4
20087,283.2
20088,327.9
20089,422.0
20090,368.7
20091,301.5
20092,347.0
20093,315.4
20094,275.2
20095,253.5
20096,325.8
20097,294.0
20098,317.4
20099,248.3
20100,301.8
20101,325.6
20102,213.1
20103,440.7
20104,422.8
20105,284.9
20106,301.3
20107,238.0
20108,353.1
20109,271.6
20110,260.7
20111,218.0
20112,325.8
20113,248.5
20114,207.4
20115,249.5
20116,203.4
20117,234.0
20118,227.8
20119,194.0
20120,176.0
20121,116.9
20122,99.4
20123,90.5
20124,84.2
20125,51.8
20126,32.9
20127,69.1
20128,38.5
20129,53.7
20130,29.1
20131,34.7
20132,24.8
20133,23.8
20134,12.9
20135,28.8
20136,11.2
20137,14.9
20138,27.8
20139,38.7
20140,65.3
20141,51.0
20142,21.9
20143,41.7
20144,39.6
20145,32.8
20146,8.8
20147,42.3
20148,19.4
20149,35.2
20150,59.8
20151,79.6
20152,51.8
20153,61.7
20154,29.3
20155,60.2
20156,67.2
20157,50.8
20158,66.8
20159,101.7
20160,82.1
20161,118.6
20162,116.2
20163,117.9
20164,133.5
20165,151.8
20166,82.6
20167,94.6
20168,67.6
20169,84.2
20170,65.9
20171,43.0
20172,40.4
20173,63.6
20174,25.5
20175,-1.0
20176,-5.0
20177,-2.1
20178,-2.1
20179,-1.5
20180,-1.7
20181,-1.9
20182,-0.4
20183,-0.4
20184,-0.4
20185,-0.8
20186,-0.4
20187,-0.4
20188,-0.6
20189,-0.4
20190,-1.1
20191,-0.2
20192,-0.2
20193,-0.8
20194,-0.4
20195,0.0
20196,-2.7
20197,160.2
20198,230.8
20199,238.4
20200,167.8
20201,162.1
20202,204.9
20203,169.3
20204,167.0
20205,159.2
20206,148.3
20207,127.8
20208,108.5
20209,94.6
20210,114.4
20211,92.4
20212,52.7
20213,41.9
20214,30.1
20215,41.7
20216,38.3
20217,31.2
20218,69.7
20219,54.8
20220,12.0
20221,11.6
20222,28.0
20223,62.8
20224,54.8
20225,51.8
20226,44.6
20227,44.6
20228,49.3
20229,72.4
20230,59.4
20231,135.4
20232,138.6
20233,128.2
20234,103.6
20235,86.6
20236,104.5
20237,97.5
20238,89.3
20239,86.3
20240,99.4
20241,96.5
20242,85.9
20243,66.3
20244,54.3
20245,36.0
20246,20.2
20247,47.6
20248,61.1
20249,55.8
20250,61.1
20251,76.7
20252,89.9
20253,94.1
20254,80.4
20255,68.7
20256,59.0
20257,59.0
20258,71.8
20259,62.7
20260,67.6
20261,65.5
20262,51.6
20263,38.5
20264,32.8
20265,40.0
20266,33.5
20267,31.2
20268,19.6
20269,21.3
20270,24.0
20271,18.1
20272,11.8
20273,2.1
20274,-0.2
20275,-1.0
20276,0.8
20277,-4.2
20278,-2.7
20279,-1.7
20280,-1.9
20281,-2.1
20282,-2.1
20283,-0.2
20284,0.0
20285,-0.6
20286,-0.4
20287,-0.4
20288,-0.4
20289,-0.2
20290,-0.6
20291,0.0
20292,-0.4
20293,-0.2
20294,-0.4
20295,-0.4
20296,0.2
20297,-1.0
20298,-1.0
20299,-0.6
20300,-0.4
20301,-0.2
20302,-0.6
20303,-0.2
20304,-0.2
20305,0.2
20306,-0.2
20307,-0.2
20308,0.0
20309,-0.8
20310,-1.0
20311,-0.6
20312,-0.2
20313,0.0
20314,-0.2
20315,-0.6
20316,0.0
20317,-0.2
20318,-1.1
20319,0.0
20320,-0.2
20321,0.0
20322,0.0
20323,-0.4
20324,0.0
20325,-0.2
20326,-0.6
20327,-0.8
20328,-0.2
20329,-0.6
20330,-0.6
20331,-0.6
20332,-0.2
20333,-0.4
20334,-0.2
20335,-0.6
20336,-0.4
20337,-0.4
20338,0.0
20339,-0.4
20340,-0.6
20341,-0.2
20342,-0.6
20343,0.4
20344,-0.2
20345,-0.4
20346,-0.6
20347,-0.6
20348,-0.2
20349,-0.2
20350,-0.2
20351,-0.2
20352,-0.2
20353,-0.6
20354,0.0
20355,-0.6
20356,-0.4
20357,-0.6
20358,-0.8
20359,-0.6
20360,-0.4
20361,0.0
20362,-0.2
20363,-0.6
20364,-0.6
20365,-0.4
20366,-0.4
20367,0.2
20368,-0.4
20369,-0.6
20370,-0.2
20371,0.2
20372,0.0
20373,0.0
20374,0.0
20375,-0.4
20376,0.0
20377,-0.4
20378,0.0
20379,-0.4
20380,-0.4
20381,0.0
20382,-0.4
20383,0.0
20384,0.0
20385,0.0
20386,-0.8
20387,0.2
20388,-0.2
20389,-0.4
20390,-0.4
20391,-0.2
20392,0.4
20393,-0.2
20394,-0.4
20395,-0.4
20396,-0.2
20397,-0.4
20398,0.0
20399,-0.4
20400,-0.2
20401,-1.0
20402,0.0
20403,-0.4
20404,-0.4
20405,-0.8
20406,-0.2
20407,-0.8
20408,-0.2
20409,0.0
20410,-0.4
20411,-0.2
20412,0.0
20413,-0.8
20414,-0.6
20415,-0.2
20416,0.0
20417,-0.6
20418,-0.6
20419,-0.6
20420,0.2
20421,-0.4
20422,-0.8
20423,-0.4
20424,-0.2
20425,-0.2
20426,-0.4
20427,-0.2
20428,-0.8
20429,-0.4
20430,0.0
20431,-0.6
20432,0.0
20433,-0.4
20434,0.0
20435,-0.2
20436,-0.4
20437,-0.2
20438,-0.4
20439,-0.6
20440,-0.2
20441,-0.6
20442,-0.2
20443,-2.7
20444,166.8
20445,171.8
20446,210.4
20447,347.7
20448,334.0
20449,343.0
20450,345.8
20451,383.5
20452,452.7
20453,322.8
20454,287.0
20455,497.2
20456,279.6
20457,236.3
20458,154.6
20459,177.1
20460,231.8
20461,465.0
20462,444.3
20463,289.8
20464,227.4
20465,188.9
20466,106.5
20467,104.9
20468,110.3
20469,183.6
20470,371.1
20471,362.8
20472,245.3
20473,202.8
20474,199.0
20475,259.2
20476,373.2
20477,375.3
20478,347.3
20479,351.2
20480,293.3
20481,379.5
20482,306.0
20483,345.1
20484,393.4
20485,305.3
20486,231.4
20487,355.7
20488,401.2
20489,357.6
20490,347.3
20491,335.7
20492,307.5
20493,296.1
20494,223.2
20495,200.1
20496,172.3
20497,192.1
20498,187.6
20499,268.1
20500,300.1
20501,232.9
20502,118.3
20503,88.4
20504,140.7
20505,217.9
20506,247.2
20507,219.2
20508,254.8
20509,242.6
20510,149.1
20511,108.5
20512,133.3
20513,192.7
20514,452.7
20515,377.1
20516,379.5
20517,299.9
20518,257.1
20519,332.1
20520,458.2
20521,520.4
20522,483.5
20523,336.5
20524,320.9
20525,320.1
20526,351.9
20527,367.3
20528,320.3
20529,390.4
20530,551.1
20531,552.8
20532,432.7
20533,327.5
20534,346.6
20535,297.3
20536,235.0
20537,228.5
20538,408.7
20539,326.8
20540,367.5
20541,353.8
20542,401.2
20543,372.5
20544,381.8
20545,323.0
20546,440.3
20547,459.7
20548,333.4
20549,316.9
20550,384.1
20551,359.7
20552,286.8
20553,411.9
20554,446.0
20555,318.8
20556,375.7
20557,344.5
20558,463.3
20559,437.6
20560,510.9
20561,670.1
20562,706.7
20563,716.8
20564,660.8
20565,577.2
20566,620.0
20567,554.0
20568,557.8
20569,560.2
20570,481.0
20571,423.1
20572,333.1
20573,361.1
20574,336.3
20575,325.1
20576,265.5
20577,379.3
20578,313.1
20579,301.5
20580,241.1
20581,448.1
20582,494.9
20583,615.3
20584,452.8
20585,552.6
20586,422.0
20587,365.8
20588,394.8
20589,347.3
20590,425.8
20591,425.8
20592,329.4
20593,321.3
20594,307.9
20595,362.8
20596,342.4
20597,323.7
20598,286.8
20599,376.7
20600,309.6
20601,266.2
20602,226.2
20603,266.0
20604,251.7
20605,265.3
20606,287.9
20607,200.5
20608,192.5
20609,132.2
20610,174.4
20611,197.5
20612,204.1
20613,137.1
20614,308.9
20615,349.6
20616,298.2
20617,278.6
20618,254.4
20619,231.8
20620,264.7
20621,327.7
20622,345.4
20623,312.7
20624,251.4
20625,205.9
20626,251.7
20627,308.3
20628,271.6
20629,296.7
20630,272.1
20631,260.9
20632,259.0
20633,279.0
20634,274.0
20635,236.9
20636,199.4
20637,153.9
20638,191.8
20639,132.9
20640,149.1
20641,160.3
20642,119.8
20643,149.7
20644,182.6
20645,173.7
20646,199.8
20647,231.9
20648,268.9
20649,265.1
20650,249.1
20651,279.0
20652,425.2
20653,499.7
20654,516.6
20655,699.8
20656,617.0
20657,563.9
20658,527.3
20659,488.6
20660,417.0
20661,310.2
20662,232.5
20663,201.3
20664,321.6
20665,391.3
20666,258.6
20667,471.3
20668,528.8
20669,631.3
20670,433.0
20671,559.9
20672,416.1
20673,330.8
20674,272.9
20675,507.5
20676,553.4
20677,448.7
20678,449.6
20679,486.4
20680,573.6
20681,515.3
20682,598.7
20683,670.1
20684,706.7
20685,588.0
20686,505.2
20687,422.4
20688,411.9
20689,336.9
20690,522.2
20691,281.1
20692,716.8
20693,600.4
20694,486.0
20695,635.1
20696,458.2
20697,459.7
20698,397.8
20699,390.2
20700,718.3
20701,962.2
20702,909.9
20703,761.1
20704,892.9
20705,526.7
20706,714.5
20707,621.2
20708,497.2
20709,1180.9
20710,1170.8
20711,988.9
20712,742.1
20713,1036.1
20714,1292.1
20715,989.3
20716,769.1
20717,747.1
20718,920.3
20719,1306.7
20720,1251.5
20721,1176.5
20722,1093.1
20723,998.2
20724,1199.5
20725,1074.8
20726,1148.3
20727,1066.4
20728,1114.8
20729,1053.3
20730,704.2
20731,599.3
20732,712.8
20733,912.7
20734,853.5
20735,848.7
20736,865.1
20737,949.7
20738,1532.0
20739,1225.2
20740,1145.4
20741,1547.2
20742,1561.0
20743,1514.1
20744,1451.5
20745,1235.7
20746,778.9
20747,764.2
20748,834.5
20749,1312.1
20750,1171.1
20751,826.5
20752,547.9
20753,1334.0
20754,1414.9
20755,1272.3
20756,1323.3
20757,1538.3
20758,1316.3
20759,1313.0
20760,1228.5
20761,1208.7
20762,1543.8
20763,1549.3
20764,1555.8
20765,1554.7
20766,863.6
20767,1564.2
20768,1222.2
20769,1553.1
20770,1292.3
20771,1549.1
20772,1139.5
20773,1075.2
20774,1150.4
20775,1340.6
20776,1305.6
20777,1023.2
20778,839.0
20779,1359.7
20780,641.2
20781,644.2
20782,775.4
20783,1486.1
20784,1476.2
20785,1051.4
20786,796.6
20787,931.4
20788,1159.9
20789,815.0
20790,861.5
20791,1143.5
20792,659.5
20793,998.8
20794,749.9
20795,731.4
20796,666.7
20797,827.8
20798,1542.7
20799,1550.9
20800,1488.8
20801,1549.3
20802,1549.3
20803,1328.2
20804,1539.8
20805,1545.1
20806,1538.9
20807,1209.6
20808,1184.1
20809,1030.0
20810,1218.2
20811,1553.3
20812,1543.1
20813,1537.5
20814,1320.8
20815,1547.2
20816,1550.3
20817,1290.7
20818,1186.8
20819,1562.1
20820,1440.2
20821,1552.2
20822,1293.0
20823,1092.5
20824,1349.8
20825,1123.5
20826,887.6
20827,1237.4
20828,1345.6
20829,1345.0
20830,701.4
20831,1190.6
20832,900.7
20833,1549.0
20834,1489.7
20835,1030.2
20836,1202.6
20837,1223.9
20838,955.6
20839,1452.2
20840,1543.8
20841,1383.7
20842,1164.3
20843,774.7
20844,1123.7
20845,1098.6
20846,1168.9
20847,940.5
20848,935.6
20849,1255.3
20850,1000.3
20851,1556.2
20852,1432.4
20853,1229.8
20854,1543.6
20855,1550.3
20856,1209.8
20857,839.8
20858,753.1
20859,1168.5
20860,1224.8
20861,1202.0
20862,1546.3
20863,1560.6
20864,1393.2
20865,775.0
20866,908.7
20867,1351.3
20868,1246.4
20869,1377.0
20870,1286.5
20871,1549.3
20872,1547.1
20873,1551.0
20874,1551.4
20875,1039.6
20876,782.3
20877,1555.0
20878,1553.1
20879,1545.9
20880,1310.5
20881,827.6
20882,959.2
20883,840.4
20884,888.4
20885,1547.6
20886,1552.8
20887,1558.9
20888,1488.6
20889,1306.0
20890,1551.2
20891,1349.4
20892,1422.1
20893,997.9
20894,1273.6
20895,1163.3
20896,1010.0
20897,1265.4
20898,1410.9
20899,1430.5
20900,1519.8
20901,1498.3
20902,1453.5
20903,1545.3
20904,1543.6
20905,1552.4
20906,1432.2
20907,1551.0
20908,1099.7
20909,953.3
20910,1092.3
20911,1555.4
20912,1460.2
20913,1150.4
20914,1362.7
20915,1546.7
20916,1552.6
20917,1559.4
20918,1542.3
20919,1565.0
20920,1550.3
20921,1539.4
20922,1564.8
20923,1557.5
20924,1551.2
20925,1257.4
20926,1521.2
20927,1373.6
20928,1486.9
20929,1518.1
20930,1556.6
20931,1515.8
20932,1551.4
20933,1350.3
20934,1561.7
20935,1558.9
20936,1483.1
20937,1423.8
20938,1543.8
20939,954.4
20940,1541.1
20941,1551.8
20942,1442.7
20943,1535.4
20944,1553.9
20945,1544.8
20946,1084.5
20947,1283.9
20948,1556.4
20949,1218.9
20950,1466.7
20951,1050.0
20952,1565.5
20953,1268.1
20954,1565.9
20955,1547.1
20956,1343.1
20957,1565.9
20958,1548.8
20959,1562.9
20960,1239.3
20961,1546.7
20962,1542.9
20963,1547.6
20964,1546.5
20965,1423.3
20966,1560.2
20967,1561.1
20968,1554.5
20969,1549.7
20970,1537.0
20971,1556.8
20972,963.2
20973,896.2
20974,685.4
20975,716.2
20976,714.3
20977,1539.1
20978,1571.0
20979,1281.0
20980,1546.9
20981,1551.2
20982,1557.7
20983,1545.0
20984,1514.3
20985,1543.1
20986,1557.0
20987,1542.1
20988,1545.5
20989,1566.7
20990,1294.0
20991,1547.1
20992,1515.2
20993,1559.8
20994,1540.6
20995,1364.8
20996,1561.5
20997,1556.6
20998,1553.5
20999,1539.4
21000,1552.8
21001,1546.5
21002,1553.7
21003,1542.7
21004,1443.1
21005,1564.8
21006,1527.6
21007,1558.9
21008,1558.7
21009,1541.0
21010,1549.5
21011,1560.2
21012,1546.3
21013,1544.6
21014,1553.0
21015,1541.5
21016,1548.0
21017,1549.5
21018,1540.4
21019,1559.0
21020,1125.1
21021,1563.4
21022,1558.3
21023,1554.1
21024,1536.0
21025,1548.0
21026,1552.8
21027,1545.7
21028,1557.1
21029,1552.4
21030,1551.8
21031,1534.3
21032,1550.1
21033,1535.2
21034,1557.3
21035,1501.9
21036,1556.4
21037,1541.9
21038,1552.8
21039,1548.6
21040,1542.9
21041,1557.3
21042,1551.0
21043,1551.4
21044,1533.1
21045,1567.0
21046,1537.0
21047,1544.2
21048,1561.7
21049,1555.0
21050,1554.1
21051,1571.4
21052,1544.6
21053,1552.6
21054,1546.3
21055,1550.5
21056,1537.1
21057,1548.2
21058,1535.6
21059,1554.1
21060,1482.9
21061,900.2
21062,1538.3
21063,1554.7
21064,1561.0
21065,1551.4
21066,1562.1
21067,1553.0
21068,1548.6
21069,1563.6
21070,1545.9
21071,1542.9
21072,1553.7
21073,1547.6
21074,1568.2
21075,1550.9
21076,1547.1
21077,1553.0
21078,1546.3
21079,1562.7
21080,1547.4
21081,1544.8
21082,1556.8
21083,1535.4
21084,1513.3
21085,1548.4
21086,1543.6
21087,1376.2
21088,1537.5
21089,1548.4
21090,1551.8
21091,1552.2
21092,1547.2
21093,1546.7
21094,1549.7
21095,1541.7
21096,1093.6
21097,1543.2
21098,1549.9
21099,1550.7
21100,1552.6
21101,1407.5
21102,1565.7
21103,1559.6
21104,1558.1
21105,1551.0
21106,1543.4
21107,1542.1
21108,1545.1
21109,1549.5
21110,1533.1
21111,1564.8
21112,1544.6
21113,1548.0
21114,1540.6
21115,1564.0
21116,1537.3
21117,1542.9
21118,1551.2
